source_file,section,spread_index,left_page,right_page,left_table_id,right_table_id,pair_record_index,right_subrow_index,alignment_status,state,company,municipality,plant,installation_year,energy_source,primary_motor_type,primary_motor_number,primary_motor_hp,transmission_line_km,distribution_line_km,transmission_voltage,distribution_voltage,current_type,phases,cycles,transformer_stations,personnel,municipality_plant_location,electrical_installation_capacity_hp,total_waterfall_capacity_hp,waterfall_height_m,extension_m,adduction_material,pipe_diameter_mm,pipe_thickness_mm,watercourse_used,reservoir_capacity_m3,raw_left_cells_json,raw_right_cells_json
table_1_all.pdf,section_ii,10,51,52,tbl-133.md,tbl-135.md,8,1,matched,São Paulo,Empresa Força e Luz de Buquira,,Odette,,,,,,48,53,15000,220,,,,2,,Buquira,20,1000,20,—,Aço.,-,-,Rio Jacaré-pepira.,-,"[""Empresa Força e Luz de Buquira"", ""Buquira"", ""Odette"", ""20"", ""1 000"", ""20"", ""—""]","[""Aço."", ""-"", ""-"", ""48"", ""53"", ""15.000"", ""220"", ""2"", ""Rio Jacaré-pepira."", ""-""]"
table_1_all.pdf,section_ii,10,51,52,tbl-133.md,tbl-135.md,9,1,matched,São Paulo,Emilio Kunch & Companhia,,Guazinduba,,,,,,2,3,220,220,,,,-,,Cabreúva,125,1000,80,800,-,-,-,Rio Ferrão.,-,"[""Emilio Kunch & Companhia"", ""Cabreúva"", ""Guazinduba"", ""125"", ""1 000"", ""80"", ""800""]","[""-"", ""-"", ""-"", ""2"", ""3"", ""220"", ""220"", ""-"", ""Rio Ferrão."", ""-""]"
table_1_all.pdf,section_ii,10,51,52,tbl-133.md,tbl-135.md,10,1,matched,São Paulo,E Hydro-Electrica da Serra da Bocaina,,Patmos,,,,,,30,20,6000,110,,,,-,,Cachoeira,400,3000,250,460,Ferro.,600,20,Ribeirão Guaxinduha.,12000,"[""E Hydro-Electrica da Serra da Bocaina"", ""Cachoeira"", ""Patmos"", ""400"", ""3 000"", ""250"", ""460""]","[""Ferro."", ""600"", ""20"", ""30"", ""20"", ""6.000"", ""110"", ""-"", ""Ribeirão Guaxinduha."", ""12.000""]"
table_1_all.pdf,section_ii,10,51,52,tbl-133.md,tbl-135.md,11,1,matched,São Paulo,Empresa Nacional de Electricidade (1),,Santa Celida,,,,,,24,250,6000,220,,,,2,,Caconde,600,15000,15,25,Aço.,1000,5,Arroio do Bravo.,-,"[""Empresa Nacional de Electricidade (1)"", ""Caconde"", ""Santa Celida"", ""600"", ""15 000"", ""15"", ""25""]","[""Aço."", ""1.000"", ""5"", ""24"", ""250"", ""6.000"", ""220"", ""2"", ""Arroio do Bravo."", ""-""]"
table_1_all.pdf,section_ii,10,51,52,tbl-133.md,tbl-135.md,12,1,matched,São Paulo,"Companhia Campineira de Tracção, Luz e Força",,Salto Grande,,,,,,5,9,6600,110,,,,1,,Campinas,5000,6000,24,100,Aço.,1600,7,Rio Pardo.,-,"[""Companhia Campineira de Tracção, Luz e Força"", ""Campinas"", ""Salto Grande"", ""5 000"", ""6 000"", ""24"", ""100""]","[""Aço."", ""1.600"", ""7"", ""5"", ""9"", ""6.600"", ""110"", ""1"", ""Rio Pardo."", ""-""]"
table_1_all.pdf,section_ii,10,51,52,tbl-133.md,tbl-135.md,13,1,matched,São Paulo,,,Jaguary,,,,,,18,-,11000,2080,,,,4,,»,7000,21000,50,120,Aço.,2004,12,Rio Atibaia.,1600,"["""", ""»"", ""Jaguary"", ""7 000"", ""21 000"", ""50"", ""120""]","[""Aço."", ""2.004"", ""12"", ""18"", ""-"", ""11.000"", ""2.080"", ""4"", ""Rio Atibaia."", ""1.600""]"
table_1_all.pdf,section_ii,10,51,52,tbl-133.md,tbl-135.md,14,1,matched,São Paulo,"Rawlinson, Muller & Companhia",,Salto Grande,,,,,,20,-,,230,,,,,,Campinas,4000,5000,15,23,Aço.,2010,14,Rio Jaguary.,-,"[""Rawlinson, Muller & Companhia"", ""Campinas"", ""Salto Grande"", ""4 000"", ""5 000"", ""15"", ""23""]","[""Aço."", ""2.010"", ""14"", ""20"", ""-"", """", ""230"", """", ""Rio Jaguary."", ""-""]"
table_1_all.pdf,section_ii,10,51,52,tbl-133.md,tbl-135.md,15,1,matched,São Paulo,Companhia Força e Luz de Casa Branca,,Santa Rita,,,,,,,,115,,,,,,,Casa Branca,250,300,30,75,,,,,,"[""Companhia Força e Luz de Casa Branca"", ""Casa Branca"", ""Santa Rita"", ""250"", ""300"", ""30"", ""75""]","["""", """", """", """", """", ""115"", """", """", """", """"]"
table_1_all.pdf,section_ii,10,51,52,tbl-133.md,tbl-135.md,16,1,matched,São Paulo,Companhia Mogyana de Luz e Força,,Salto Grande,,,,,,40,30,20000,220,,,,6,,Espírito Santo do Pinhal,1250,2500,13,14,Aço.,2200,7,Rio Atibaia.,-,"[""Companhia Mogyana de Luz e Força"", ""Espírito Santo do Pinhal"", ""Salto Grande"", ""1 250"", ""2 500"", ""13"", ""14""]","[""Aço."", ""2.200"", ""7"", ""40"", ""30"", ""20.000"", ""220"", ""6"", ""Rio Atibaia."", ""-""]"
table_1_all.pdf,section_ii,10,51,52,,tbl-135.md,17,1,right_only,São Paulo,,,,,,,,,,,8000,,,,,,,,,,,,,,,,,,"["""", """", """", """", """", ""8.000"", """", """", """", """"]"
table_1_all.pdf,section_ii,10,51,52,,tbl-135.md,18,1,right_only,São Paulo,,,,,,,,,26,11,6500,220,,,,2,,,,,,,Aço.,750,6,Rio Congonhas.,200,,"[""Aço."", ""750"", ""6"", ""26"", ""11"", ""6.500"", ""220"", ""2"", ""Rio Congonhas."", ""200""]"
table_1_all.pdf,section_ii,10,51,52,,tbl-135.md,19,1,right_only,São Paulo,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,"["""", """", """", """", """", """", ""110"", """", """", """"]"
table_1_all.pdf,section_ii,10,51,52,,tbl-135.md,20,1,right_only,São Paulo,,,,,,,,,85,37,6000,2000,,,,2,,,,,,,Aço.,2300,15,Rio Mogy-Guassú.,-,,"[""Aço."", ""2.300"", ""15"", ""85"", ""37"", ""6.000"", ""2.000"", ""2"", ""Rio Mogy-Guassú."", ""-""]"
table_1_all.pdf,section_ii,10,51,52,,tbl-135.md,21,1,right_only,São Paulo,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,"["""", """", """", """", """", """", ""220"", """", """", """"]"
table_1_all.pdf,section_ii,10,51,52,,tbl-135.md,22,1,right_only,São Paulo,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,"["""", """", """", """", """", """", ""110"", """", """", """"]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,1,1,matched,São Paulo,Empresa Luz e Força Meridional Paulista,,—,,,,,,95,50,33000,220,,,,5,,Faxina,205,—,22,43,Ferro,390,5,Rio Apiahy,-,"[""Empresa Luz e Força Meridional Paulista"", ""Faxina"", ""—"", ""205"", ""—"", ""22"", ""43""]","[""Ferro"", ""390"", ""5"", ""95"", ""50"", ""33.000"", ""220"", ""5"", ""Rio Apiahy"", ""-""]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,2,1,matched,São Paulo,Companhia Força e Luz Jacarêhy-Guararema,,Putim,,,,,,6,8,6600,110,,,,,,Guararema,800,900,19,70,Ferro,900,20,,,"[""Companhia Força e Luz Jacarêhy-Guararema"", ""Guararema"", ""Putim"", ""800"", ""900"", ""19"", ""70""]","[""Ferro"", ""900"", ""20"", ""6"", ""8"", ""6.600"", ""110"", """", """", """"]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,3,1,matched,São Paulo,Companhia Luz e Força de Guaratinguetá (1),,Sodré,,,,,,22,24,5250,220,,,,-,,Guaratinguetá,1110,1200,127,1500,Aço,914,10,Rio Putim,-,"[""Companhia Luz e Força de Guaratinguetá (1)"", ""Guaratinguetá"", ""Sodré"", ""1 110"", ""1 200"", ""127"", ""1 500""]","[""Aço"", ""914"", ""10"", ""22"", ""24"", ""5.250"", ""220"", ""-"", ""Rio Putim"", ""-""]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,4,1,matched,São Paulo,Emp Força e Luz de Ribeirão Preto (2),,Buritys,,,,,,,,,,,,,,,Igarapava,1360,2660,150,250,,,6,,,"[""Emp Força e Luz de Ribeirão Preto (2)"", ""Igarapava"", ""Buritys"", ""1 360"", ""2 660"", ""150"", ""250""]","["""", """", ""6"", """", """", """", """", """", """", """"]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,5,1,matched,São Paulo,,,Evangelina,,,,,,,,,,,,,,,Ituverava,5000,10000,18,55,,,3,,,"["""", ""Ituverava"", ""Evangelina"", ""5 000"", ""10 000"", ""18"", ""55""]","["""", """", ""3"", """", """", """", """", """", """", """"]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,6,1,matched,São Paulo,Empresa de Electricidade Sul Paulista,,Turvinho,,,,,,75,350,30000,6000,,,,14,,Itapetininga,500,1000,38,23,Aço,650,10,Rio Piaguy,4000,"[""Empresa de Electricidade Sul Paulista"", ""Itapetininga"", ""Turvinho"", ""500"", ""1 000"", ""38"", ""23""]","[""Aço"", ""650"", ""10"", ""75"", ""350"", ""30.000"", ""6.000"", ""14"", ""Rio Piaguy"", ""4.000""]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,7,1,matched,São Paulo,Companhia Paulista de Energia Eléctrica (3),,São Lourenço,,,,,,,,,2200,,,,,,Itapolia,300,500,7,—,,,,,,"[""Companhia Paulista de Energia Eléctrica (3)"", ""Itapolia"", ""São Lourenço"", ""300"", ""500"", ""7"", ""—""]","["""", """", """", """", """", """", ""2.200"", """", """", """"]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,8,1,matched,São Paulo,,,Santa Alice,,,,,,55,,,220,,,,,,São José do Rio Pardo,1000,—,—,—,Aço,2700,5,Rio Sequecahy,-,"["""", ""São José do Rio Pardo"", ""Santa Alice"", ""1 000"", ""—"", ""—"", ""—""]","[""Aço"", ""2.700"", ""5"", ""55"", """", """", ""220"", """", ""Rio Sequecahy"", ""-""]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,9,1,matched,São Paulo,,,Soccorro,,,,,,,,,,,,,,,Soccorro,150,1000,11,25,,2000,6,,,"["""", ""Soccorro"", ""Soccorro"", ""150"", ""1 000"", ""11"", ""25""]","["""", ""2.000"", ""6"", """", """", """", """", """", """", """"]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,10,1,matched,São Paulo,"Novaes, Ribas & Companhia",,Symphoroso Queiroz,,,,,,54,15,22000,2000,,,,1,,Itaraté,90,220,32,29,Ferro,1000,12,Rio Turvinho,-,"[""Novaes, Ribas & Companhia"", ""Itaraté"", ""Symphoroso Queiroz"", ""90"", ""220"", ""32"", ""29""]","[""Ferro"", ""1.000"", ""12"", ""54"", ""15"", ""22.000"", ""2.000"", ""1"", ""Rio Turvinho"", ""-""]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,11,1,matched,São Paulo,Companhia Força e Luz de Jaboticabal,,Corrego Rico,,,,,,,,,220,,,,,,Jaboticabal,475,—,7,—,,,,,,"[""Companhia Força e Luz de Jaboticabal"", ""Jaboticabal"", ""Corrego Rico"", ""475"", ""—"", ""7"", ""—""]","["""", """", """", """", """", """", ""220"", """", """", """"]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,12,1,matched,São Paulo,Empresa Electrica Curcalinhense,,—,,,,,,27,-,5250,220,,,,1,,Joanopolis,100,—,14,114,-,-,-,Rio São Lourenço,450000,"[""Empresa Electrica Curcalinhense"", ""Joanopolis"", ""—"", ""100"", ""—"", ""14"", ""114""]","[""-"", ""-"", ""-"", ""27"", ""-"", ""5.250"", ""220"", ""1"", ""Rio São Lourenço"", ""450.000""]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,13,1,matched,São Paulo,Governo do Estado de São Paulo,,Hospício,,,,,,3,-,5300,220,,,,1,,Juquery (4),300,300,25,55,-,-,-,Rio Fartura,-,"[""Governo do Estado de São Paulo"", ""Juquery (4)"", ""Hospício"", ""300"", ""300"", ""25"", ""55""]","[""-"", ""-"", ""-"", ""3"", ""-"", ""5.300"", ""220"", ""1"", ""Rio Fartura"", ""-""]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,14,1,matched,São Paulo,Municipalidade de Mogy-Mirim,,—,,,,,,3,-,5300,220,,,,1,,Mogy-Mirim,540,1200,3,—,Aço,1500,6,Rio do Peixe,-,"[""Municipalidade de Mogy-Mirim"", ""Mogy-Mirim"", ""—"", ""540"", ""1 200"", ""3"", ""—""]","[""Aço"", ""1.500"", ""6"", ""3"", ""-"", ""5.300"", ""220"", ""1"", ""Rio do Peixe"", ""-""]"
table_1_all.pdf,section_ii,11,53,54,tbl-137.md,tbl-139.md,15,1,matched,São Paulo,Empresa Força e Luz Parahybanense,,—,,,,,,3,8,3000,220,,,,-,,Parahybanu,100,200,40,60,Ferro,2300,6,Rio Tres Barras,-,"[""Empresa Força e Luz Parahybanense"", ""Parahybanu"", ""—"", ""100"", ""200"", ""40"", ""60""]","[""Ferro"", ""2.300"", ""6"", ""3"", ""8"", ""3.000"", ""220"", ""-"", ""Rio Tres Barras"", ""-""]"
table_1_all.pdf,section_ii,11,53,54,,tbl-139.md,16,1,right_only,São Paulo,,,,,,,,,75,89,30000,220,,,,3,,,,,,,-,-,-,Correço Rico,-,,"[""-"", ""-"", ""-"", ""75"", ""89"", ""30.000"", ""220"", ""3"", ""Correço Rico"", ""-""]"
table_1_all.pdf,section_ii,11,53,54,,tbl-139.md,17,1,right_only,São Paulo,,,,,,,,,6,3,6000,110,,,,-,,,,,,,Ferro,660,6,Ribeirão da Moenda,-,,"[""Ferro"", ""660"", ""6"", ""6"", ""3"", ""6.000"", ""110"", ""-"", ""Ribeirão da Moenda"", ""-""]"
table_1_all.pdf,section_ii,11,53,54,,tbl-139.md,18,1,right_only,São Paulo,,,,,,,,,9,7,2000,125,,,,-,,,,,,,Ferro,600,5,Correço Itahim,-,,"[""Ferro"", ""600"", ""5"", ""9"", ""7"", ""2.000"", ""125"", ""-"", ""Correço Itahim"", ""-""]"
table_1_all.pdf,section_ii,11,53,54,,tbl-139.md,19,1,right_only,São Paulo,,,,,,,,,42,22,10000,2000,,,,3,,,,,,,-,-,-,Rio Mogy-Guassú,-,,"[""-"", ""-"", ""-"", ""42"", ""22"", ""10.000"", ""2.000"", ""3"", ""Rio Mogy-Guassú"", ""-""]"
table_1_all.pdf,section_ii,11,53,54,,tbl-139.md,20,1,right_only,São Paulo,,,,,,,,,8,4,4000,120,,,,-,,,,,,,Ferro,500,5,Ribeirão Itapéra,37000,,"[""Ferro"", ""500"", ""5"", ""8"", ""4"", ""4.000"", ""120"", ""-"", ""Ribeirão Itapéra"", ""37.000""]"
table_1_all.pdf,section_ii,12,55,56,tbl-140.md,tbl-142.md,1,1,matched,São Paulo,"The São Paulo Tramway, Light and Power Company, Limited (1)",,Parnahyba,,,,,,30,2422,8800040000,2300,,,,(2),,Parnahyba,21500,32000,23,2740,Aço,36584572,1195,Rio Tieté,202000000,"[""The São Paulo Tramway, Light and Power Company, Limited (1)"", ""Parnahyba"", ""Parnahyba"", ""21 500"", ""32 000"", ""23"", ""2 740""]","[""Aço"", ""3.658 4.572"", ""11 9 5"", ""30"", ""2.422"", ""88.000 40.000"", ""2.300"", ""(2)"", ""Rio Tieté"", ""202.000.000""]"
table_1_all.pdf,section_ii,12,55,56,tbl-140.md,tbl-142.md,2,1,matched,São Paulo,São Paulo Electric Company Limited (3),,Sorocaba,,,,,,63,192,8800024000,2080,,,,(2),,Sorocaba,71400,71400,202,2760,Aço,17301500,2010,Rio Sorocaba,23008200,"[""São Paulo Electric Company Limited (3)"", ""Sorocaba"", ""Sorocaba"", ""71 400"", ""71 400"", ""202"", ""2 760""]","[""Aço"", ""1.730 1.500"", ""20 10"", ""63"", ""192"", ""88.000 24.000"", ""2.080"", ""(2)"", ""Rio Sorocaba"", ""230.082.00""]"
table_1_all.pdf,section_ii,12,55,56,tbl-140.md,tbl-142.md,3,1,matched,São Paulo,Companhia Francana de Electricidade,,Esmeril,,,,,,80,50,16500,220110,,,,1,,Patrocinio do Sapucahy,2500,2500,62,120,Aço,750,5,Rio Esmeril,—,"[""Companhia Francana de Electricidade"", ""Patrocinio do Sapucahy"", ""Esmeril"", ""2 500"", ""2 500"", ""62"", ""120""]","[""Aço"", ""750"", ""5"", ""80"", ""50"", ""16.500"", ""220 110"", ""1"", ""Rio Esmeril"", ""—""]"
table_1_all.pdf,section_ii,12,55,56,tbl-140.md,tbl-142.md,4,1,matched,São Paulo,Rosa & Companhia,,—,,,,,,3,3,2000,220114,,,,—,,Piedade,105,150,27,35,Aço,530,10,Rio Cutiano,80000,"[""Rosa & Companhia"", ""Piedade"", ""—"", ""105"", ""150"", ""27"", ""35""]","[""Aço"", ""530"", ""10"", ""3"", ""3"", ""2.000"", ""220 114"", ""—"", ""Rio Cutiano"", ""80.000""]"
table_1_all.pdf,section_ii,12,55,56,tbl-140.md,tbl-142.md,5,1,matched,São Paulo,Companhia Nacional de Estampatia,,Baptista,,,,,,50,5,30000,2000,,,,1,,Pilar,1770,1770,32,90,Aço,2600,8,Rio Turvo,—,"[""Companhia Nacional de Estampatia"", ""Pilar"", ""Baptista"", ""1 770"", ""1 770"", ""32"", ""90""]","[""Aço"", ""2.600"", ""8"", ""50"", ""5"", ""30.000"", ""2.000"", ""1"", ""Rio Turvo"", ""—""]"
table_1_all.pdf,section_ii,12,55,56,tbl-140.md,tbl-142.md,6,1,matched,São Paulo,Empresa de Electricidade São Paulo e Rio,,Izabel,,,,,,100,37,30000,220110,,,,4,,Pindamonhangaba,4075,4075,9,2500,Aço,500400,256,Corrego Saccatrapó,400000,"[""Empresa de Electricidade São Paulo e Rio"", ""Pindamonhangaba"", ""Izabel"", ""4 075"", ""4 075"", ""9"", ""2 500""]","[""Aço"", ""500 400"", ""25 6"", ""100"", ""37"", ""30.000"", ""220 110"", ""4"", ""Corrego Saccatrapó"", ""400.000""]"
table_1_all.pdf,section_ii,12,55,56,tbl-140.md,tbl-142.md,7,1,matched,São Paulo,Matheus & Companhia,,Lagrado,,,,,,6,5,4000,200,,,,—,,Pitacais,110,200,5,70,Aço,14001300,7,Rio Cachoeira,—,"[""Matheus & Companhia"", ""Pitacais"", ""Lagrado"", ""110"", ""200"", ""5"", ""70""]","[""Aço"", ""1.400 1.300"", ""7"", ""6"", ""5"", ""4.000"", ""200"", ""—"", ""Rio Cachoeira"", ""—""]"
table_1_all.pdf,section_ii,12,55,56,tbl-140.md,tbl-142.md,8,1,matched,São Paulo,Empresa Electrica de Piracicaba,,—,,,,,,—,35,4000,2300110,,,,—,,Piracicaba,1150,6000,12,110,Ferro,2500,6,Rio Piracicaba,—,"[""Empresa Electrica de Piracicaba"", ""Piracicaba"", ""—"", ""1 150"", ""6 000"", ""12"", ""110""]","[""Ferro"", ""2.500"", ""6"", ""—"", ""35"", ""4.000"", ""2.300 110"", ""—"", ""Rio Piracicaba"", ""—""]"
table_1_all.pdf,section_ii,12,55,56,tbl-140.md,tbl-142.md,9,1,matched,São Paulo,Municipalidade de Pirassununga,,Central Electrica,,,,,,12,10,5050,100,,,,1,,Pirassununga,90,90,29,80,Aço,500,5,Ribeirão do Bebedouro,2000,"[""Municipalidade de Pirassununga"", ""Pirassununga"", ""Central Electrica"", ""90"", ""90"", ""29"", ""80""]","[""Aço"", ""500"", ""5"", ""12"", ""10"", ""5.050"", ""100"", ""1"", ""Ribeirão do Bebedouro"", ""2.000""]"
table_1_all.pdf,section_ii,12,55,56,tbl-140.md,tbl-142.md,10,1,matched,São Paulo,S A Central Electrica de Rio Claro,,Corumbatahy (4),,,,,,90,200,120004500,220120,,,,2,,Rio Claro,450,—,25,—,—,—,—,Rio Corumbatahy,—,"[""S A Central Electrica de Rio Claro"", ""Rio Claro"", ""Corumbatahy (4)"", ""450"", ""—"", ""25"", ""—""]","[""—"", ""—"", ""—"", ""90"", ""200"", ""12.000 4.500"", ""220 120"", ""2"", ""Rio Corumbatahy"", ""—""]"
table_1_all.pdf,section_ii,12,55,56,tbl-140.md,tbl-142.md,11,1,matched,São Paulo,,,Nova Mogy-Guassú,,,,,,—,—,—,—,,,,—,,» »,2870,—,8,—,—,—,—,Rio Mogy-Guassú,—,"["""", ""» »"", ""Nova Mogy-Guassú"", ""2 870"", ""—"", ""8"", ""—""]","[""—"", ""—"", ""—"", ""—"", ""—"", ""—"", ""—"", ""—"", ""Rio Mogy-Guassú"", ""—""]"
table_1_all.pdf,section_ii,12,55,56,tbl-140.md,tbl-142.md,12,1,matched,São Paulo,Companhia Fosca e Luz Norte de São Paulo,,—,,,,,,84,16,11000,220,,,,1,,Sallesopolis,3000,3000,75,85,Aço,1000,5,Rio Tietê,25000000,"[""Companhia Fosca e Luz Norte de São Paulo"", ""Sallesopolis"", ""—"", ""3 000"", ""3 000"", ""75"", ""85""]","[""Aço"", ""1.000"", ""5"", ""84"", ""16"", ""11.000"", ""220"", ""1"", ""Rio Tietê"", ""25.000.000""]"
table_1_all.pdf,section_ii,13,57,58,tbl-144.md,tbl-146.md,1,1,matched,São Paulo,Companhia Ituana Força e Luz,,Lavras,,,,,,40,22,6600,220,,,,1,,Salto,2200,2200,8,—,Alvenaria,-,-,Rio Tieté,-,"[""Companhia Ituana Força e Luz"", ""Salto"", ""Lavras"", ""2 200"", ""2 200"", ""8"", ""—""]","[""Alvenaria"", ""-"", ""-"", ""40"", ""22"", ""6.600"", ""220"", ""1"", ""Rio Tieté"", ""-""]"
table_1_all.pdf,section_ii,13,57,58,tbl-144.md,tbl-146.md,2,1,matched,São Paulo,Companhia Força e Luz Santa Cruz,,Santa Cruz,,,,,,24,9,2200,110,,,,-,,Santa Cruz do Rio Pardo,1200,1500,—,—,-,-,-,Rio Pardo,-,"[""Companhia Força e Luz Santa Cruz"", ""Santa Cruz do Rio Pardo"", ""Santa Cruz"", ""1 200"", ""1 500"", ""—"", ""—""]","[""-"", ""-"", ""-"", ""24"", ""9"", ""2.200"", ""110"", ""-"", ""Rio Pardo"", ""-""]"
table_1_all.pdf,section_ii,13,57,58,tbl-144.md,tbl-146.md,3,1,matched,São Paulo,Germano Feha,,—,,,,,,1,6,10000,220,,,,-,,Santa Izabel,120,200,5,30,Ferro,1000,10,-,-,"[""Germano Feha"", ""Santa Izabel"", ""—"", ""120"", ""200"", ""5"", ""30""]","[""Ferro"", ""1.000"", ""10"", ""1"", ""6"", ""10.000"", ""220"", ""-"", ""-"", ""-""]"
table_1_all.pdf,section_ii,13,57,58,tbl-144.md,tbl-146.md,4,1,matched,São Paulo,Companhia Força e Luz São Valentim,,São Valentim,,,,,,40,300,2000,110,,,,-,,Santa Rita do Passa Quatro,1000,1000,70,104,Ferro,800,15,Rio Claro,1000000,"[""Companhia Força e Luz São Valentim"", ""Santa Rita do Passa Quatro"", ""São Valentim"", ""1 000"", ""1 000"", ""70"", ""104""]","[""Ferro"", ""800"", ""15"", ""40"", ""300"", ""2.000"", ""110"", ""-"", ""Rio Claro"", ""1.000.000""]"
table_1_all.pdf,section_ii,13,57,58,tbl-144.md,tbl-146.md,5,1,matched,São Paulo,Companhia de Electricidade São Simão-Cajurú,,Itaipava,,,,,,60,-,8500,220,,,,1,,Santa Rosa,2000,4000,8,—,-,-,-,Rio Pardo,-,"[""Companhia de Electricidade São Simão-Cajurú"", ""Santa Rosa"", ""Itaipava"", ""2 000"", ""4 000"", ""8"", ""—""]","[""-"", ""-"", ""-"", ""60"", ""-"", ""8.500"", ""220"", ""1"", ""Rio Pardo"", ""-""]"
table_1_all.pdf,section_ii,13,57,58,tbl-144.md,tbl-146.md,6,1,matched,São Paulo,Companhia Dócas de Santos,,Itatinga,,,,,,28,53,8000,220,,,,1,,Santos,20000,20000,664,10300,Aço,900,32,Rio Itatinga,-,"[""Companhia Dócas de Santos"", ""Santos"", ""Itatinga"", ""20 000"", ""20 000"", ""664"", ""10 300""]","[""Aço"", ""900"", ""32"", ""28"", ""53"", ""8.000"", ""220"", ""1"", ""Rio Itatinga"", ""-""]"
table_1_all.pdf,section_ii,13,57,58,tbl-144.md,tbl-146.md,7,1,matched,São Paulo,Companhia Paulista de Electricidade,,Capão Preto,,,,,,,,,110,,,,,,São Carlos,4890,6000,74,203,,800,26,,,"[""Companhia Paulista de Electricidade"", ""São Carlos"", ""Capão Preto"", ""4 890"", ""6 000"", ""74"", ""203""]","["""", ""800"", ""26"", """", """", """", ""110"", """", """", """"]"
table_1_all.pdf,section_ii,13,57,58,tbl-144.md,tbl-146.md,8,1,matched,São Paulo,,,Moniclinho,,,,,,,,,110,,,,,,» »,800,800,76,215,,700,23,,,"["""", ""» »"", ""Moniclinho"", ""800"", ""800"", ""76"", ""215""]","["""", ""700"", ""23"", """", """", """", ""110"", """", """", """"]"
table_1_all.pdf,section_ii,13,57,58,tbl-144.md,tbl-146.md,9,1,matched,São Paulo,E. Força e Luz de São João da Bôa Vista (1),,Santa Ignez,,,,,,,,,110,,,,,,São João da Bôa Vista,1600,1900,7,—,,600,16,,,"[""E. Força e Luz de São João da Bôa Vista (1)"", ""São João da Bôa Vista"", ""Santa Ignez"", ""1 600"", ""1 900"", ""7"", ""—""]","["""", ""600"", ""16"", """", """", """", ""110"", """", """", """"]"
table_1_all.pdf,section_ii,13,57,58,tbl-144.md,tbl-146.md,10,1,matched,São Paulo,Empresa Força e Luz do Barreiro,,—,,,,,,72,368,10000,220,,,,3,,São José do Barreiro,15,—,50,65,Aço,1100,5,Rios Quilombo e Negrão,5356000,"[""Empresa Força e Luz do Barreiro"", ""São José do Barreiro"", ""—"", ""15"", ""—"", ""50"", ""65""]","[""Aço"", ""1.100"", ""5"", ""72"", ""368"", ""10.000"", ""220"", ""3"", ""Rios Quilombo e Negrão"", ""5.356.000""]"
table_1_all.pdf,section_ii,13,57,58,tbl-144.md,tbl-146.md,11,1,matched,São Paulo,Companhia Força e Luz São José,,—,,,,,,5,,2000,110,,,,,,São José dos Campos,200,1000,12,—,Aço,600,4,Rio Monjolinho,-,"[""Companhia Força e Luz São José"", ""São José dos Campos"", ""—"", ""200"", ""1 000"", ""12"", ""—""]","[""Aço"", ""600"", ""4"", ""5"", """", ""2.000"", ""110"", """", ""Rio Monjolinho"", ""-""]"
table_1_all.pdf,section_ii,13,57,58,tbl-144.md,tbl-146.md,12,1,matched,São Paulo,Municipalidade de Serra Negra (2),,Costas,,,,,,1,72,8000,220,,,,4,,Serra Negra,250,4500,15,30,-,-,-,Rio Taquary-mirim,-,"[""Municipalidade de Serra Negra (2)"", ""Serra Negra"", ""Costas"", ""250"", ""4 500"", ""15"", ""30""]","[""-"", ""-"", ""-"", ""1"", ""72"", ""8.000"", ""220"", ""4"", ""Rio Taquary-mirim"", ""-""]"
table_1_all.pdf,section_ii,13,57,58,tbl-144.md,tbl-146.md,13,1,matched,São Paulo,Companhia Luz e Força de Tatuhy,,Jurumirim,,,,,,4,4,6600,120,,,,1,,Tietê,2040,4000,11,75,Ferro,350,4,Rio Cachoeira,-,"[""Companhia Luz e Força de Tatuhy"", ""Tietê"", ""Jurumirim"", ""2 040"", ""4 000"", ""11"", ""75""]","[""Ferro"", ""350"", ""4"", ""4"", ""4"", ""6.600"", ""120"", ""1"", ""Rio Cachoeira"", ""-""]"
