source_file,page,section,source_table_id,row_in_table,column_count,state_context,first_cell,cells_json
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-51.md,2,13,,,"["""", ""Type de apparecção Type de l'appareil"", ""Numero Nombre"", ""Potencia Force H. P."", ""de transmissão de transformadores"", ""de distribuição de transformadores"", ""de transmissão de transformadores"", ""de distribuição de transformadores"", """", ""Nombre de phases"", ""Nombre de cycles"", ""Nombre de stations transformatrices"", ""Personnel en service""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,1,13,Paraná,Hydraulica...,"[""Hydraulica..."", ""R. A."", ""1"", ""12"", ""—"", ""2"", ""—"", ""220"", ""Continua..."", ""—"", ""—"", ""—"", ""2""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,2,13,Paraná,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""18"", ""—"", ""2"", ""—"", ""110"", ""Continua..."", ""—"", ""—"", ""—"", ""2""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,3,13,Paraná,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""120"", ""—"", ""5"", ""—"", ""220"", ""Continua..."", ""—"", ""—"", ""—"", ""4""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,4,13,Paraná,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""80"", ""—"", ""1"", ""—"", ""220"", ""Continua..."", ""—"", ""—"", ""—"", ""4""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,5,13,Paraná,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""50"", ""—"", ""2"", ""—"", ""220"", ""Continua..."", ""—"", ""—"", ""—"", ""—""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,6,13,Paraná,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""1"", ""90"", ""12"", ""4"", ""5.000"", ""110"", ""Alternativa..."", ""3"", ""50"", ""1"", ""3""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,7,13,Paraná,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""2"", ""750"", ""16"", ""20"", ""11.000"", ""220"", ""Alternativa..."", ""3"", ""60"", ""1"", ""14""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,8,13,Paraná,Hydraulica...,"[""Hydraulica..."", ""R. A."", ""2"", ""20"", ""—"", ""4"", ""—"", ""220"", ""Continua..."", ""—"", ""—"", ""—"", ""2""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,9,13,Paraná,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""3"", ""600"", ""8"", ""17"", ""10.000"", ""220"", ""Alternativa..."", ""3"", ""50"", ""1"", ""20""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,10,13,Paraná,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""1"", ""60"", ""7"", ""—"", ""3.200"", ""120"", ""Alternativa..."", ""3"", ""50"", ""1"", ""4""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,11,13,Paraná,Hydraulica...,"[""Hydraulica..."", ""R. A."", ""1"", ""5"", ""1"", ""—"", ""220"", ""220"", ""Continua..."", ""—"", ""—"", ""—"", ""1""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,12,13,Paraná,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""22"", ""—"", ""1"", ""—"", ""220"", ""Continua..."", ""—"", ""—"", ""—"", ""2""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,13,13,Paraná,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""48"", ""—"", ""7"", ""—"", ""2.200"", ""Alternativa..."", ""1"", ""50"", ""—"", ""5""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,14,13,Paraná,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""70"", ""—"", ""2"", ""—"", ""120"", ""Continua..."", ""—"", ""—"", ""—"", ""4""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,15,13,Paraná,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""200"", ""—"", ""—"", ""—"", ""3.000"", ""Alternativa..."", ""3"", ""50"", ""1"", ""6""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-52.md,16,13,Paraná,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""45"", ""—"", ""3"", ""—"", ""220"", ""Alternativa..."", ""3"", ""60"", ""—"", ""2""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-53.md,1,13,Pernambuco,Hydraulica...,"[""Hydraulica..."", ""R. A."", ""1"", ""45"", ""—"", ""—"", ""—"", ""220"", ""—"", ""—"", ""—"", ""—"", ""3""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-53.md,2,13,Pernambuco,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""40"", ""—"", ""3"", ""—"", ""110"", ""Continua..."", ""—"", ""—"", ""—"", ""5""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-53.md,3,13,Pernambuco,Thermica...,"[""Thermica..."", ""C. I."", ""1"", ""120"", ""—"", ""—"", ""—"", ""220"", ""Alternativa..."", ""3"", ""50"", ""—"", ""3""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-53.md,4,13,Pernambuco,Thermica...,"[""Thermica..."", ""C. I."", ""1"", ""40"", ""—"", ""3"", ""—"", ""110"", ""Continua..."", ""—"", ""—"", ""—"", ""6""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-53.md,5,13,Pernambuco,Thermica...,"[""Thermica..."", ""C. I."", ""1"", ""10"", ""—"", ""4"", ""—"", ""110"", ""Continua..."", ""—"", ""—"", ""—"", ""2""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-53.md,6,13,Pernambuco,Thermica...,"[""Thermica..."", ""C. I."", ""1"", ""7"", ""—"", ""3"", ""—"", ""110"", ""Continua..."", ""—"", ""—"", ""—"", ""2""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-53.md,7,13,Pernambuco,Thermica...,"[""Thermica..."", ""C. I."", ""2"", ""100"", ""—"", ""5"", ""—"", ""220"", ""Continua..."", ""—"", ""—"", ""—"", ""20""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-53.md,8,13,Pernambuco,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""80"", ""—"", ""6"", ""—"", ""—"", ""—"", ""—"", ""—"", ""—"", ""4""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-53.md,9,13,Pernambuco,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""70"", ""—"", ""6"", ""—"", ""220"", ""Continua..."", ""—"", ""—"", ""—"", ""3""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-53.md,10,13,Pernambuco,,"["""", ""C. I."", ""1"", ""100"", ""—"", ""—"", ""—"", ""220"", ""Alternativa..."", ""3"", ""—"", ""—"", ""4""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-53.md,11,13,Pernambuco,Thermica...,"[""Thermica..."", ""C. I."", ""1"", ""68"", ""—"", ""3"", ""—"", ""220"", ""Continua..."", ""—"", ""—"", ""—"", ""*""]"
all_tables.pdf,16,I_principaes_condicoes_technicas,tbl-53.md,12,13,Pernambuco,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""95"", ""—"", ""13"", ""—"", ""220"", ""—"", ""—"", ""—"", ""—"", ""—""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,1,4,Pernambuco,DENOMINAÇÃO DAS EMPRESAS DÉNOMINATION DES ENTREPRISES,"[""DENOMINAÇÃO DAS EMPRESAS DÉNOMINATION DES ENTREPRISES"", ""MUNICIPIOS MUNICIPES"", ""DENOMINAÇÃO DAS USINAS DÉNOMINATION DES USINES"", ""Anno da instalação Année de l'installation""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,2,4,Pernambuco,ESTADO DE (CONCLU),"[""ESTADO DE (CONCLU)"", """", """", """"]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,3,4,Pernambuco,Companhia Santa Thereza,"[""Companhia Santa Thereza"", ""Olinda"", ""—"", ""1913""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,4,4,Pernambuco,Companhia Progresso e Luz de Palmares,"[""Companhia Progresso e Luz de Palmares"", ""Palmares"", ""—"", ""1915""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,5,4,Pernambuco,Municipalidade de Panellas,"[""Municipalidade de Panellas"", ""Panellas"", ""São José"", ""1920""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,6,4,Pernambuco,"Pernambuco Tramways and Power Company, Limited","[""Pernambuco Tramways and Power Company, Limited"", ""Recife"", ""—"", ""1914""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,7,4,Pernambuco,Queiros & Andrade,"[""Queiros & Andrade"", ""Timbaúba"", ""—"", ""1920""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,8,4,Pernambuco,ESTADO,"[""ESTADO"", """", """", """"]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,9,4,Pernambuco,Municipalidade de Parnahyba,"[""Municipalidade de Parnahyba"", ""Parnahyba"", ""Municipal"", ""1918""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,10,4,Pernambuco,ESTADO DO,"[""ESTADO DO"", """", """", """"]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,11,4,Pernambuco,Empresa Fluminense de Força e Luz,"[""Empresa Fluminense de Força e Luz"", ""Barra do Pirahy"", ""Quirino"", ""1913""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,12,4,Pernambuco,Companhia Fiação e Tecidos São José,"[""Companhia Fiação e Tecidos São José"", ""Barra Mansa"", ""Chalet"", ""1909""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,13,4,Pernambuco,Luiz Corrêa da Rocha Sobrinho,"[""Luiz Corrêa da Rocha Sobrinho"", ""Bom Jardim"", ""Banquete"", ""1917""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,14,4,Pernambuco,Empresa de Electricidade de Cabo-Frio,"[""Empresa de Electricidade de Cabo-Frio"", ""Cabo-Frio"", ""—"", ""1919""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,15,4,Pernambuco,Herdeiros de José Constancio Monnerat,"[""Herdeiros de José Constancio Monnerat"", ""Cantagallo"", ""Santo Antonio"", ""1917""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,16,4,Pernambuco,Empresa Força e Luz Ibero-Americana,"[""Empresa Força e Luz Ibero-Americana"", ""»"", ""Chave do Vaz"", ""1914""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,17,4,Pernambuco,Municipalidade de Carmo,"[""Municipalidade de Carmo"", ""Carmo"", ""Emboque"", ""1914""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,18,4,Pernambuco,Regino Monnerat.,"[""Regino Monnerat."", ""Duas Barras"", ""São José"", ""1912""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,19,4,Pernambuco,Governo do Estado do Rio de Janeiro,"[""Governo do Estado do Rio de Janeiro"", ""Macahé"", ""—"", ""1918""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,20,4,Pernambuco,Dr Luiz Duque Estrada Guerra,"[""Dr Luiz Duque Estrada Guerra"", ""Mangaratiba"", ""—"", ""1919""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,21,4,Pernambuco,Julius Arp & Companhia,"[""Julius Arp & Companhia"", ""Nova Friburgo"", ""—"", ""1911""]"
all_tables.pdf,17,I_principaes_condicoes_technicas,tbl-54.md,22,4,Pernambuco,Companhia Brasileira de Energia Eléctrica,"[""Companhia Brasileira de Energia Eléctrica"", ""Parahyba do Sul"", ""Alberto Torres"", ""1908""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-55.md,1,13,,Natureza da força geradora de energia electrica,"[""Natureza da força geradora de energia electrica"", ""MOTORES PREMARIOS"", """", """", ""EXTENSÃO DAS LINHAS"", """", ""VOLTAGEM VOLTAGE"", ""Natureza da corrente"", ""Numero de phases"", ""Numero de cycles"", ""Numero de estações trans-for-madoras"", ""Pessoal em serviço"", """"]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-55.md,2,13,,,"["""", ""MOTEURS PRIMAIRES"", """", """", ""Kilometros EXTENSION DES LINHES"", """", """", """", """", """", """", """", """"]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-55.md,3,13,,Nature de la force génératrice d'énergie électrique,"[""Nature de la force génératrice d'énergie électrique"", ""Typo do apparelo"", ""Numero"", ""Po-tencia"", ""de trans-missão"", ""de distribuição"", ""de trans-missão"", ""de distribuição"", ""Natureza da corrente"", ""Número de phases"", ""Número de cycles"", ""Número de estações trans-for-matrices"", ""Personnel en service""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-55.md,4,13,,,"["""", ""Type de l'appareil"", ""Nombre"", ""Force H.P."", ""de trans-mission"", ""de distribuição"", ""de trans-mission"", ""de distribuição"", """", """", """", """", """"]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-56.md,1,13,Pernambuco,Thermica...,"[""Thermica..."", ""C. I."", ""3"", ""300"", ""6"", ""20"", ""2.200"", ""220 127"", ""Alternativa..."", ""3"", ""50"", ""-"", ""14""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-56.md,2,13,Pernambuco,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""50"", ""-"", ""-"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""5""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-56.md,3,13,Pernambuco,Thermica...,"[""Thermica..."", ""C. I."", ""1"", ""6"", ""-"", ""1"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""4""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-56.md,4,13,Pernambuco,Thermica...,"[""Thermica..."", ""M. V."", ""6"", ""14.000"", ""125"", ""140"", ""6.600 2.200"", ""550 440"", ""Continua..."", ""-"", ""-"", ""3"", ""-""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-56.md,5,13,Pernambuco,Thermica...,"[""Thermica..."", ""C. I."", ""1"", ""65"", ""-"", ""25"", ""-"", ""220"", ""Alternativa..."", ""3"", ""50"", ""-"", ""-""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-56.md,6,13,Pernambuco,Thermica...,"[""Thermica..."", ""C. I."", ""1"", ""65"", ""-"", ""25"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""8""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-57.md,1,13,Piauhy,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""60"", ""2"", ""5"", ""220"", ""110"", ""Alternativa..."", ""3"", ""50"", ""-"", ""5""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-58.md,1,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""1"", ""200"", ""31"", ""6"", ""13.200"", ""2.300 220 110"", ""Alternativa..."", ""3"", ""60"", ""1"", ""14""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-58.md,2,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""1"", ""120"", ""6"", ""4"", ""3.300"", ""3.000 220"", ""Alternativa..."", ""3"", ""50"", ""1"", ""5""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-58.md,3,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""2"", ""60"", ""19"", ""-"", ""2.200"", ""125"", ""Alternativa..."", ""3"", ""50"", ""1"", ""4""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-58.md,4,13,Rio de Janeiro,Thermica...,"[""Thermica..."", ""C. I."", ""1"", ""45"", ""-"", ""8"", ""-"", ""110"", ""Continua..."", ""-"", ""-"", ""-"", ""4""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-58.md,5,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""1"", ""200"", ""18"", ""12"", ""6.600"", ""220 127"", ""Alternativa..."", ""3"", ""50"", ""3"", ""2""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-58.md,6,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""3"", ""1.500"", ""39"", ""8"", ""11.000"", ""220 110"", ""Alternativa..."", ""3"", ""50"", ""2"", ""6""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-58.md,7,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""1"", ""150"", ""1"", ""6"", ""3.000"", ""220 120"", ""Alternativa..."", ""3"", ""50"", ""1"", ""2""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-58.md,8,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""1"", ""25"", ""3"", ""3"", ""1.500"", ""220 127"", ""Alternativa..."", ""3"", ""50"", ""1"", ""2""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-58.md,9,13,Rio de Janeiro,Thermica...,"[""Thermica..."", ""C. I."", ""1"", ""80"", ""-"", ""19"", ""-"", ""1.050 220 110"", ""Alternativa..."", ""3"", ""50"", ""-"", ""5""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-58.md,10,13,Rio de Janeiro,Thermica...,"[""Thermica..."", ""M. V."", ""1"", ""10"", ""-"", ""1"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""3""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-58.md,11,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""2"", ""500"", ""7"", ""50"", ""5.000"", ""220"", ""Alternativa..."", ""3"", ""50"", ""1"", ""12""]"
all_tables.pdf,18,I_principaes_condicoes_technicas,tbl-58.md,12,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""5"", ""18.000"", ""98"", ""-"", ""44.000"", ""220"", ""Alternativa..."", ""3"", ""60"", ""1"", ""-""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,1,4,Rio de Janeiro,DENOMINAÇÃO DAS EMPRESAS DÉNOMINATION DES ENTREPRISES,"[""DENOMINAÇÃO DAS EMPRESAS DÉNOMINATION DES ENTREPRISES"", ""MUNICIPIOS MUNICIPES"", ""DENOMINAÇÃO DAS USINAS DÉNOMINATION DES USINES"", ""Anos da instalação Anod. de l'installation""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,2,4,Rio de Janeiro,ESTADO DO (CONCLU),"[""ESTADO DO (CONCLU)"", """", """", """"]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,3,4,Rio de Janeiro,"The Rio de Janeiro Tramway, Light and Power Company, Limited","[""The Rio de Janeiro Tramway, Light and Power Company, Limited"", ""Parahyba do Sul"", ""Parahybema"", ""1920""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,4,4,Rio de Janeiro,,"["""", ""Pirahy"", ""Ribeirão das Lages"", ""1906""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,5,4,Rio de Janeiro,Empresa Industrial Santa Thereza,"[""Empresa Industrial Santa Thereza"", ""Paraty"", ""—"", ""1920""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,6,4,Rio de Janeiro,Companhia Força e Luz Norte Fluminense,"[""Companhia Força e Luz Norte Fluminense"", ""Santo Antonio de Padua"", ""—"", ""1913""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,7,4,Rio de Janeiro,J Moraes,"[""J Moraes"", ""São Francisco de Paula"", ""—"", ""1920""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,8,4,Rio de Janeiro,Municipalidade de Sumidouro,"[""Municipalidade de Sumidouro"", ""Sumidouro"", ""Sumidouro"", ""1906""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,9,4,Rio de Janeiro,ESTADO DO RIO,"[""ESTADO DO RIO"", """", """", """"]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,10,4,Rio de Janeiro,Empresa Força e Luz de Canguaretama,"[""Empresa Força e Luz de Canguaretama"", ""Canguaretama"", ""—"", ""(1) 1917""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,11,4,Rio de Janeiro,Repartição dos Serviços Urbanos de Natal,"[""Repartição dos Serviços Urbanos de Natal"", ""Natal"", ""Oitiseiro"", ""1910""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,12,4,Rio de Janeiro,Odilon Amancio & Companhia,"[""Odilon Amancio & Companhia"", ""Nova Cruz"", ""—"", ""1919""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,13,4,Rio de Janeiro,Joaquim da Luz,"[""Joaquim da Luz"", ""Pedro Velho"", ""—"", ""1919""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,14,4,Rio de Janeiro,ESTADO DO RIO,"[""ESTADO DO RIO"", """", """", """"]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,15,4,Rio de Janeiro,Dornellas & Companhia,"[""Dornellas & Companhia"", ""Alegrete"", ""—"", ""1908""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,16,4,Rio de Janeiro,Municipalidade de Alfredo Chaves,"[""Municipalidade de Alfredo Chaves"", ""Alfredo Chaves"", ""—"", ""1912""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,17,4,Rio de Janeiro,Municipalidade de Artoio Grande,"[""Municipalidade de Artoio Grande"", ""Artoio Grande"", ""Municipal"", ""1920""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,18,4,Rio de Janeiro,Companhia Geral de Luz e Força,"[""Companhia Geral de Luz e Força"", ""Bagé"", ""—"", ""1899""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,19,4,Rio de Janeiro,Armando & Companhia,"[""Armando & Companhia"", ""Caçapava"", ""Caçapava"", ""1913""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,20,4,Rio de Janeiro,Companhia Força e Luz Cachoeirense (2),"[""Companhia Força e Luz Cachoeirense (2)"", ""Cachoeira"", ""—"", ""1910""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,21,4,Rio de Janeiro,Salathiel Soares de Barros & Companhia,"[""Salathiel Soares de Barros & Companhia"", ""Cruz Alta"", ""—"", ""1911""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,22,4,Rio de Janeiro,Municipalidade de Encruzilhada,"[""Municipalidade de Encruzilhada"", ""Encruzilhada"", ""—"", ""1913""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,23,4,Rio de Janeiro,Ruschel & Irmãos,"[""Ruschel & Irmãos"", ""Estrella"", ""—"", ""1914""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,24,4,Rio de Janeiro,Guilherme Mollmann,"[""Guilherme Mollmann"", ""Garibaldi"", ""—"", ""1920""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,25,4,Rio de Janeiro,Hickenbick & Bos,"[""Hickenbick & Bos"", ""Ijuhy"", ""—"", ""1917""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,26,4,Rio de Janeiro,Companhia Itaquiense de Melhoramentos e Electricidade,"[""Companhia Itaquiense de Melhoramentos e Electricidade"", ""Itaquy"", ""—"", ""1918""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,27,4,Rio de Janeiro,Sociedade Anonyma Luz Electrica Jaguarense,"[""Sociedade Anonyma Luz Electrica Jaguarense"", ""Jaguarião"", ""—"", ""1900""]"
all_tables.pdf,19,I_principaes_condicoes_technicas,tbl-59.md,28,4,Rio de Janeiro,Empresa Força e Luz de Lageado,"[""Empresa Força e Luz de Lageado"", ""Lageado"", ""—"", ""1918""]"
all_tables.pdf,20,I_principaes_condicoes_technicas,tbl-60.md,1,13,,Natureza da força geradora de energia electrica,"[""Natureza da força geradora de energia electrica"", ""MOTORES PRIMARIOS MOTEURS PRIMAIRES"", """", """", ""EXTENSÃO DAS LINHAS Kilometros EXTENSION DER LINHAS KIOMETRES"", """", ""VOLTAGEM VOLTAGE"", """", ""Natureza da corrente Nature du courant"", ""Numero de phases"", ""Numero de cycles"", ""Numero de estações transfor-madoras"", ""Pessoal em serviço""]"
all_tables.pdf,20,I_principaes_condicoes_technicas,tbl-60.md,2,13,,Nature de la force géné-tatrice d'énergie électrique,"[""Nature de la force géné-tatrice d'énergie électrique"", ""Tipo do apparelho Type de l'appa-reil"", ""Numero Nombre"", ""Po-tencia Force H. P."", ""de trans-missão de trans-mission"", ""de distribu-ção de distribu-tion"", ""de trans-missão de trans-mission"", ""de distribu-ção de distribu-tion"", """", ""Nombre de cycles"", ""Nombre de transformes trans-for-matrices"", ""Per-sonnel en service"", """"]"
all_tables.pdf,20,I_principaes_condicoes_technicas,tbl-61.md,1,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""1"", ""1.200"", ""120"", ""62"", ""30.000"", ""220"", ""Alternativa..."", ""3"", ""50"", ""1"", ""-""]"
all_tables.pdf,20,I_principaes_condicoes_technicas,tbl-61.md,2,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""R. A."", ""8"", ""60.000"", ""81"", ""7.474"", ""88.000"", ""216"", ""Alternativa..."", ""3"", ""50"", ""3"", ""-""]"
all_tables.pdf,20,I_principaes_condicoes_technicas,tbl-61.md,3,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""1"", ""120"", ""6"", ""22"", ""2.200"", ""216"", ""Alternativa..."", ""3"", ""50"", ""2"", ""4""]"
all_tables.pdf,20,I_principaes_condicoes_technicas,tbl-61.md,4,13,Rio de Janeiro,,"["""", """", """", """", """", """", """", ""125"", """", """", """", """", """"]"
all_tables.pdf,20,I_principaes_condicoes_technicas,tbl-61.md,5,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""1"", ""700"", ""200"", ""100"", ""15.750"", ""220"", ""Alternativa..."", ""3"", ""50"", ""1"", ""20""]"
all_tables.pdf,20,I_principaes_condicoes_technicas,tbl-61.md,6,13,Rio de Janeiro,,"["""", """", """", """", """", """", """", ""120"", """", """", """", """", """"]"
all_tables.pdf,20,I_principaes_condicoes_technicas,tbl-61.md,7,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""1"", ""40"", ""1"", ""1"", ""120"", ""120"", ""Alternativa..."", ""3"", ""60"", ""-"", ""1""]"
all_tables.pdf,20,I_principaes_condicoes_technicas,tbl-61.md,8,13,Rio de Janeiro,Hydraulica...,"[""Hydraulica..."", ""T. H."", ""1"", ""30"", ""2"", ""2"", ""220"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""2""]"
